RMA	Product	Serial Number	Failure Code	Start Date	Finish Date	Failures
S0499639	CL	D72052619	Electrical Problem	20140102	20140107	1
S0499644	PL	Q49317994	Electrical Problem	20140927	20141001	1
S0499650	MO	Q50898151	Electrical Problem	20141120	20141121	1
S0499692	PO	P45723777	Electrical Problem	20141009	20141013	1
S0499798	BH	A32582295	Electrical Problem	20140305	20140307	1
S0499827	PO	Q17906636	Electrical Problem	20140627	20140630	1
S0499855	CL	R99343442	Electrical Problem	20140510	20140514	1
S0499858	PL	B24192779	Electrical Problem	20141002	20141008	1
S0499883	MC	R59300845	Electrical Problem	20140510	20140514	1
S0499890	CD	Q22674839	Electrical Problem	20141217	20141222	1
S0500020	MO	P10827618	Electrical Problem	20140726	20140730	1
S0500064	CD	N10442235	Electrical Problem	20140921	20140929	1
S0500088	CD	B95800178	Electrical Problem	20140306	20140307	1
S0500118	CL	L79003415	Electrical Problem	20140713	20140714	1
S0500129	CL	Q59607899	Electrical Problem	20140207	20140220	1
S0500182	CL	F41025004	Electrical Problem	20140210	20140211	1
S0500283	CL	N63922557	Electrical Problem	20140115	20140116	1
S0500289	CL	G52548348	Electrical Problem	20141030	20141031	1
S0500296	PD	Q48029658	Electrical Problem	20140517	20140521	1
S0500328	CD	M16292461	Electrical Problem	20141031	20141110	1
S0500441	PO	F61194467	Electrical Problem	20140410	20140411	1
S0500442	PO	Q65194631	Electrical Problem	20140206	20140218	1
S0500454	PO	A32314191	Electrical Problem	20141115	20141119	1
S0500505	PO	N67954918	Electrical Problem	20140817	20140820	1
S0500563	CL	H53166372	Electrical Problem	20140905	20140910	1
S0500572	PO	K94998094	Electrical Problem	20141213	20141217	1
S0500610	CD	C6992SN13	Electrical Problem	20140919	20140924	1
S0500643	CL	P60002185	Electrical Problem	20140510	20140513	1
S0500711	CD	Q24231482	Electrical Problem	20140813	20140822	1
S0500725	CL	B71609800	Electrical Problem	20141126	20141127	1
S0500752	CL	F33912600	Electrical Problem	20140125	20140127	1
S0500761	CD	Q27619612	Electrical Problem	20140716	20140721	1
S0500768	CO	M37035975	Electrical Problem	20140109	20140113	1
S0500812	CO	Q90627488	Electrical Problem	20140705	20140708	1
S0500844	CL	J86017386	Electrical Problem	20141220	20150101	1
S0500882	BO	F45218793	Electrical Problem	20140424	20140507	1
S0500895	CO	T94649803	Electrical Problem	20141213	20141226	1
S0500926	MT	B77320986	Electrical Problem	20140417	20140422	1
S0500933	MT	F87576651	Electrical Problem	20140327	20140404	1
S0500936	PO	K49932030	Electrical Problem	20140416	20140417	1
S0500940	PO	G20279501	Electrical Problem	20140301	20140310	1
S0500984	PO	E42287042	Electrical Problem	20141211	20141216	1
S0501066	CD	T38843950	Electrical Problem	20140622	20140623	1
S0501094	BH	P83534781	Electrical Problem	20140221	20140307	1
S0501170	PO	Q49825013	Electrical Problem	20140305	20140307	1
S0501178	PI	J37315325	Electrical Problem	20140713	20140714	1
S0501239	CO	B94404722	Electrical Problem	20140629	20140630	1
S0501268	CL	T56260896	Electrical Problem	20140308	20140312	1
S0501313	CL	C45770600	Electrical Problem	20141221	20141225	1
S0501342	PO	R43722141	Electrical Problem	20140625	20140626	1
S0501346	CL	C74162594	Electrical Problem	20140809	20140811	1
S0501434	CL	P45807397	Electrical Problem	20141116	20141124	1
S0501443	PO	G30534013	Electrical Problem	20141004	20141006	1
S0501465	PO	F11699591	Electrical Problem	20140522	20140523	1
S0501488	CD	K57139662	Electrical Problem	20140118	20140130	1
S0501490	CL	Q70683428	Electrical Problem	20140829	20140902	1
S0501505	PO	Q72519782	Electrical Problem	20140525	20140527	1
S0501525	PO	K69938264	Electrical Problem	20141210	20141218	1
S0501551	CL	K55280315	Electrical Problem	20140214	20140218	1
S0501678	MO	E97890655	Electrical Problem	20141116	20141117	1
S0501700	CO	J56902038	Electrical Problem	20140223	20140224	1
S0501709	MO	J62998126	Electrical Problem	20140821	20140826	1
S0501716	BO	A82703728	Electrical Problem	20140621	20140704	1
S0501717	CO	H82627487	Electrical Problem	20140124	20140127	1
S0501772	MC	F47132312	Electrical Problem	20140710	20140711	1
S0501853	PL	G66747712	Electrical Problem	20140917	20140922	1
S0501868	CL	M54728589	Electrical Problem	20140730	20140731	1
S0501878	PO	Q84049049	Electrical Problem	20140705	20140709	1
S0501893	PO	E22181061	Electrical Problem	20140109	20140114	1
S0501912	CL	J37092738	Electrical Problem	20140716	20140728	1
S0501968	CO	A73836165	Electrical Problem	20141126	20141202	1
S0502050	MT	F65972189	Electrical Problem	20140221	20140224	1
S0502070	CO	Q40074716	Electrical Problem	20140607	20140609	1
S0502100	MO	J61270267	Electrical Problem	20140919	20140922	1
S0502103	PO	G79851900	Electrical Problem	20140502	20140515	1
S0502123	CL	B20022628	Electrical Problem	20140111	20140115	1
S0502132	BH	J17522068	Electrical Problem	20140210	20140221	1
S0502165	CL	Q23454969	Electrical Problem	20141123	20141125	1
S0502176	CD	G80872144	Electrical Problem	20140713	20140715	1
S0502188	BH	T84853051	Electrical Problem	20140104	20140107	1
S0502259	CO	G51787038	Electrical Problem	20141001	20141003	1
S0502306	MO	S75580030	Electrical Problem	20141109	20141111	1
S0502361	PO	D96662254	Electrical Problem	20141211	20141215	1
S0502380	MO	D37021265	Electrical Problem	20140913	20140916	1
S0502467	CL	Q53240200	Electrical Problem	20140904	20140908	1
S0502498	CL	J66443002	Electrical Problem	20141004	20141007	1
S0502531	MC	K20311238	Electrical Problem	20140516	20140528	1
S0502547	CO	Q79293791	Electrical Problem	20141120	20141121	1
S0502554	CD	G52773280	Electrical Problem	20140620	20140624	1
S0502579	PO	S59085180	Electrical Problem	20140504	20140506	1
S0502627	CO	Q57710441	Electrical Problem	20140222	20140307	1
S0502668	PO	F27556113	Electrical Problem	20140416	20140418	1
S0502708	CL	J92125587	Electrical Problem	20141011	20141014	1
S0502730	CL	R76212943	Electrical Problem	20140828	20140901	1
S0502747	PO	N55073227	Electrical Problem	20140213	20140217	1
S0502784	MC	K65950053	Electrical Problem	20140420	20140423	1
S0502788	CO	K52336554	Electrical Problem	20140710	20140718	1
S0502851	MC	D24900921	Electrical Problem	20140412	20140417	1
S0502872	PL	D95792438	Electrical Problem	20141010	20141014	1
S0502896	CD	G29480701	Electrical Problem	20141018	20141021	1
S0502942	PO	N48670846	Electrical Problem	20141008	20141010	1
S0502984	PO	D74933046	Electrical Problem	20140517	20140528	1
S0503003	BO	E54764044	Electrical Problem	20141126	20141128	1
S0503014	CL	E78694031	Electrical Problem	20140306	20140307	1
S0503027	PO	F45229735	Electrical Problem	20140810	20140811	1
S0503036	PO	Q71802658	Electrical Problem	20140629	20140702	1
S0503040	MT	R78746246	Electrical Problem	20140718	20140725	1
S0503054	MC	J16962033	Electrical Problem	20140509	20140514	1
S0503063	PO	J59040117	Electrical Problem	20141108	20141113	1
S0503080	PL	G33181310	Electrical Problem	20141003	20141007	1
S0503162	CL	G21707598	Electrical Problem	20141211	20141212	1
S0503206	CO	F21223514	Electrical Problem	20140516	20140519	1
S0503243	CS	H62636161	Electrical Problem	20140111	20140114	1
S0503319	CO	D52152243	Electrical Problem	20140313	20140318	1
S0503361	CL	G68747488	Electrical Problem	20141218	20141219	1
S0503404	PL	Q46220639	Electrical Problem	20141004	20141006	1
S0503415	BO	G36312200	Electrical Problem	20140305	20140306	1
S0503450	PO	Q32831924	Electrical Problem	20140814	20140815	1
S0503473	CL	D85068231	Electrical Problem	20140621	20140703	1
S0503516	CL	T92293404	Electrical Problem	20140604	20140606	1
S0503528	PO	L50722152	Electrical Problem	20140321	20140331	1
S0503547	CO	L68313387	Electrical Problem	20140221	20140303	1
S0503563	CO	E11842585	Electrical Problem	20141220	20141224	1
S0503568	CO	B23647263	Electrical Problem	20140817	20140818	1
S0503598	CL	K49366497	Electrical Problem	20140319	20140324	1
S0503634	CD	G86834348	Electrical Problem	20140907	20140915	1
S0503644	CD	T56481938	Electrical Problem	20140517	20140521	1
S0503767	PO	K11730141	Electrical Problem	20141102	20141104	1
S0503830	CD	K83303728	Electrical Problem	20140502	20140506	1
S0503885	CO	P19935326	Electrical Problem	20140131	20140203	1
S0503907	MO	E15620731	Electrical Problem	20141121	20141125	1
S0503976	BO	C82472788	Electrical Problem	20141205	20141210	1
S0503988	CO	J34266352	Electrical Problem	20140411	20140414	1
S0504074	CL	Q74115387	Electrical Problem	20140725	20140801	1
S0504082	CL	E17224059	Electrical Problem	20140403	20140408	1
S0504158	CL	E38215563	Electrical Problem	20141122	20141128	1
S0504179	MC	P27343498	Electrical Problem	20140910	20140917	1
S0504211	MO	S72969680	Electrical Problem	20140418	20140421	1
S0504260	CL	L25954323	Electrical Problem	20141218	20141223	1
S0504364	CD	E41851967	Electrical Problem	20140326	20140331	1
S0504370	PO	M34430232	Electrical Problem	20141206	20141209	1
S0504372	CD	K76346508	Electrical Problem	20141012	20141014	1
S0504396	CL	C99903593	Electrical Problem	20140625	20140627	1
S0504422	CD	D63682991	Electrical Problem	20140802	20140804	1
S0504428	PO	T71708074	Electrical Problem	20140919	20140923	1
S0504442	CD	F21671475	Electrical Problem	20140905	20140910	1
S0504457	CO	Q56796866	Electrical Problem	20141121	20141201	1
S0504502	CL	Q51230432	Electrical Problem	20141009	20141010	1
S0504606	CL	G35947613	Electrical Problem	20140817	20140820	1
S0504631	CO	N15111273	Electrical Problem	20140509	20140512	1
S0504700	CO	Q60724777	Electrical Problem	20140619	20140624	1
S0504712	PD	G25582720	Electrical Problem	20140416	20140418	1
S0504714	PO	C24740019	Electrical Problem	20140321	20140326	1
S0504726	CL	T40899950	Electrical Problem	20140730	20140812	1
S0504744	MO	Q66680130	Electrical Problem	20140216	20140219	1
S0504785	BH	L38261205	Electrical Problem	20140308	20140311	1
S0504798	PO	H30687460	Electrical Problem	20140321	20140326	1
S0504802	CL	J34327916	Electrical Problem	20141113	20141118	1
S0504816	BH	Q97763971	Electrical Problem	20140319	20140324	1
S0504827	CL	T93063798	Electrical Problem	20140209	20140210	1
S0504907	CL	Q56102974	Electrical Problem	20140202	20140205	1
S0504916	PO	D13650052	Electrical Problem	20140620	20140624	1
S0504931	MC	Q56845382	Electrical Problem	20140806	20140808	1
S0504932	PO	S76180617	Electrical Problem	20140420	20140422	1
S0504944	CL	R25002970	Electrical Problem	20140210	20140213	1
S0504956	PO	Q61966415	Electrical Problem	20140713	20140721	1
S0504974	CO	N47995202	Electrical Problem	20140920	20140923	1
S0505025	CL	J26056358	Electrical Problem	20140412	20140422	1
S0505029	BH	N81274188	Electrical Problem	20140112	20140113	1
S0505052	CO	R99096727	Electrical Problem	20141113	20141117	1
S0505083	CD	M95938348	Electrical Problem	20141029	20141031	1
S0505084	MO	K53531734	Electrical Problem	20141011	20141015	1
S0505103	CL	L26543781	Electrical Problem	20140319	20140401	1
S0505208	MO	D87755723	Electrical Problem	20140313	20140317	1
S0505223	CD	R76287970	Electrical Problem	20140712	20140725	1
S0505233	PO	H47551704	Electrical Problem	20140105	20140109	1
S0505238	CD	D22317166	Electrical Problem	20140925	20140926	1
S0505327	CO	B72816734	Electrical Problem	20140904	20140908	1
S0505368	CO	D17712428	Electrical Problem	20140619	20140623	1
S0505410	CD	Q84526492	Electrical Problem	20140809	20140814	1
S0505455	PI	A13918480	Electrical Problem	20140627	20140701	1
S0505480	PO	A69071443	Electrical Problem	20141220	20141223	1
S0505528	CD	C21961954	Electrical Problem	20140319	20140324	1
S0505555	CL	F69839288	Electrical Problem	20140508	20140516	1
S0505600	CO	S43533146	Electrical Problem	20140719	20140723	1
S0505610	CL	Q89365057	Electrical Problem	20140516	20140521	1
S0505616	PO	P4940FCHD	Electrical Problem	20140102	20140107	1
S0505635	CD	P59963335	Electrical Problem	20140627	20140630	1
S0505639	CL	C51776567	Electrical Problem	20140530	20140609	1
S0505643	CD	N60338369	Electrical Problem	20141126	20141201	1
S0505756	PO	S55852507	Electrical Problem	20140627	20140630	1
S0505776	CO	Q94414205	Electrical Problem	20141004	20141008	1
S0505805	CD	H47947434	Electrical Problem	20140628	20140702	1
S0505813	PO	Q51750459	Electrical Problem	20140329	20140402	1
S0505850	PO	J29699741	Electrical Problem	20140927	20141001	1
S0505981	CL	F29836863	Electrical Problem	20140517	20140530	1
S0506011	CD	Q85048689	Electrical Problem	20140709	20140714	1
S0506024	BH	T33158217	Electrical Problem	20140322	20140402	1
S0506064	CO	A46404425	Electrical Problem	20141219	20141226	1
S0506148	CL	K77002890	Electrical Problem	20140206	20140207	1
S0506164	CL	Q68579986	Electrical Problem	20140627	20140701	1
S0506191	PO	Q89131973	Electrical Problem	20141115	20141118	1
S0506303	CO	C87436734	Electrical Problem	20140416	20140417	1
S0506330	PO	P56374131	Electrical Problem	20140319	20140327	1
S0506369	MC	D28690618	Electrical Problem	20140329	20140331	1
S0506380	PO	J11284639	Electrical Problem	20141217	20141226	1
S0506438	CL	A43037742	Electrical Problem	20141023	20141027	1
S0506439	CL	H83966322	Electrical Problem	20140626	20140704	1
S0506445	MT	R33767953	Electrical Problem	20140125	20140128	1
S0506470	CL	K66285027	Electrical Problem	20140315	20140319	1
S0506509	PO	R24165235	Electrical Problem	20140706	20140707	1
S0506518	CL	P20514045	Electrical Problem	20140613	20140618	1
S0506536	BH	A53519446	Electrical Problem	20140228	20140303	1
S0506569	CL	H67683914	Electrical Problem	20140727	20140728	1
S0506599	MC	A46070729	Electrical Problem	20140910	20140912	1
S0506610	CL	E54003999	Electrical Problem	20140213	20140214	1
S0506638	CL	B34955046	Electrical Problem	20141206	20141212	1
S0506672	CL	A51987409	Electrical Problem	20140321	20140328	1
S0506689	CO	S70683577	Electrical Problem	20140726	20140731	1
S0506697	CD	N18371212	Electrical Problem	20140402	20140404	1
S0506714	PO	B43420845	Electrical Problem	20140404	20140408	1
S0506734	CL	M97580207	Electrical Problem	20141019	20141023	1
S0506776	MO	B40795788	Electrical Problem	20141030	20141104	1
S0506808	CL	D5231PART	Electrical Problem	20140326	20140328	1
S0506824	CL	Q28765318	Electrical Problem	20140808	20140811	1
S0506884	MT	D18932722	Electrical Problem	20140921	20140926	1
S0506910	PO	L78512246	Electrical Problem	20140713	20140716	1
S0507012	CL	M85348558	Electrical Problem	20140126	20140129	1
S0507036	MT	Q70074640	Electrical Problem	20140904	20140909	1
S0507043	CO	K35726187	Electrical Problem	20140723	20140729	1
S0507077	PO	R35153148	Electrical Problem	20140806	20140814	1
S0507079	BH	Q86864365	Electrical Problem	20140227	20140228	1
S0507141	PO	R53700730	Electrical Problem	20140119	20140128	1
S0507165	PO	K79824474	Electrical Problem	20140710	20140716	1
S0507175	CO	G52076191	Electrical Problem	20141018	20141031	1
S0507192	PO	B45684014	Electrical Problem	20140620	20140625	1
S0507205	CO	S91984020	Electrical Problem	20140914	20140917	1
S0507266	CO	T47513725	Electrical Problem	20140607	20140610	1
S0507369	CL	K66938260	Electrical Problem	20140215	20140225	1
S0507380	CL	A49034055	Electrical Problem	20141114	20141118	1
S0507428	CO	C10933576	Electrical Problem	20141102	20141103	1
S0507469	CL	L39669880	Electrical Problem	20141115	20141119	1
S0507527	CL	B29090411	Electrical Problem	20140123	20140205	1
S0507548	CL	P16616230	Electrical Problem	20140312	20140317	1
S0507563	CS	J89124934	Electrical Problem	20140307	20140311	1
S0507621	MC	M19763020	Electrical Problem	20140112	20140115	1
S0507714	PO	C72836098	Electrical Problem	20141031	20141105	1
S0507733	PO	M67871255	Electrical Problem	20141204	20141205	1
S0507765	PO	Q45732808	Electrical Problem	20140131	20140204	1
S0507776	CD	M31132310	Electrical Problem	20140831	20140902	1
S0507826	PO	Q95179856	Electrical Problem	20140326	20140328	1
S0507840	CL	S26006248	Electrical Problem	20140507	20140512	1
S0507860	CL	E92896450	Electrical Problem	20140222	20140226	1
S0507896	CL	Q30372795	Electrical Problem	20140306	20140310	1
S0507925	BH	N89661938	Electrical Problem	20140214	20140220	1
S0507955	PI	C97716182	Electrical Problem	20140724	20140725	1
S0507957	PO	L22666094	Electrical Problem	20140914	20140917	1
S0507962	CD	E61140181	Electrical Problem	20141210	20141215	1
S0508015	BO	D80041587	Electrical Problem	20141115	20141120	1
S0508057	CL	Q33326061	Electrical Problem	20140209	20140211	1
S0508059	CL	S12508944	Electrical Problem	20141205	20141210	1
S0508118	PO	Q71534013	Electrical Problem	20141207	20141210	1
S0508144	PO	L44481897	Electrical Problem	20140620	20140623	1
S0508209	CO	Q21895722	Electrical Problem	20141102	20141103	1
S0508248	BO	K97710740	Electrical Problem	20140426	20140429	1
S0508262	CL	N12088105	Electrical Problem	20140629	20140701	1
S0508281	CD	N88927808	Electrical Problem	20140305	20140306	1
S0508288	CL	E76154267	Electrical Problem	20141015	20141017	1
S0508323	MC	S78630823	Electrical Problem	20140910	20140912	1
S0508339	CL	T54882005	Electrical Problem	20140911	20140916	1
S0508365	CL	C97468712	Electrical Problem	20141218	20150101	1
S0508378	CL	G83175447	Electrical Problem	20141213	20141217	1
S0508439	CD	E92186642	Electrical Problem	20141003	20141007	1
S0508454	PO	P56523337	Electrical Problem	20140116	20140117	1
S0508456	CD	A13304802	Electrical Problem	20140830	20140902	1
S0508499	MC	Q56770484	Electrical Problem	20141217	20141219	1
S0508552	CL	T39976374	Electrical Problem	20141031	20141104	1
S0508554	CL	H64599309	Electrical Problem	20140907	20140910	1
S0508577	CO	L15829223	Electrical Problem	20140619	20140623	1
S0508597	PO	K58902064	Electrical Problem	20141030	20141112	1
S0508602	CO	F28971840	Electrical Problem	20140301	20140303	1
S0508608	BO	C87194005	Electrical Problem	20140719	20140730	1
S0508614	CO	S46974170	Electrical Problem	20140131	20140211	1
S0508642	BO	M38196065	Electrical Problem	20140301	20140303	1
S0508683	CL	S86130856	Electrical Problem	20140321	20140403	1
S0508720	BH	C81755321	Electrical Problem	20140201	20140207	1
S0508771	CD	H52895850	Electrical Problem	20140208	20140218	1
S0508801	CL	A41788419	Electrical Problem	20141005	20141007	1
S0508839	PI	E94768152	Electrical Problem	20140702	20140704	1
S0508862	CO	M64857165	Electrical Problem	20140120	20140121	1
